,Unnamed: 0,Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,Cancelled,VelocitatMitjanaVol,ArribaTard
5390,9566,2008,1,6,7,1350.0,1340,1536.0,1535,WN,1600,N354SW,166.0,175.0,153.0,1.0,10.0,HOU,PHX,1020,0,6.666666666666667,Yes
5391,9567,2008,1,6,7,1818.0,1805,2011.0,2000,WN,2100,N513SW,173.0,175.0,158.0,11.0,13.0,HOU,PHX,1020,0,6.455696202531645,Yes
5392,9568,2008,1,6,7,2128.0,2120,2313.0,2315,WN,3154,N482WN,165.0,175.0,154.0,-2.0,8.0,HOU,PHX,1020,0,6.623376623376624,No
5393,9569,2008,1,6,7,704.0,655,852.0,850,WN,3230,N646SW,168.0,175.0,151.0,2.0,9.0,HOU,PHX,1020,0,6.754966887417218,Yes
5394,9570,2008,1,6,7,1113.0,1105,1247.0,1235,WN,1314,N475WN,214.0,210.0,203.0,12.0,8.0,HOU,SAN,1312,0,6.463054187192118,Yes
5395,9574,2008,1,6,7,2105.0,2055,2154.0,2145,WN,1410,N631SW,49.0,50.0,38.0,9.0,10.0,HOU,SAT,192,0,5.052631578947368,Yes
5396,9578,2008,1,6,7,1734.0,1715,1822.0,1810,WN,3321,N213WN,48.0,55.0,38.0,12.0,19.0,HOU,SAT,192,0,5.052631578947368,Yes
5397,9579,2008,1,6,7,1328.0,1300,1515.0,1455,WN,2176,N640SW,107.0,115.0,91.0,20.0,28.0,HOU,STL,687,0,7.549450549450549,Yes
5398,9580,2008,1,6,7,1857.0,1850,2038.0,2045,WN,3574,N626SW,101.0,115.0,92.0,-7.0,7.0,HOU,STL,687,0,7.467391304347826,No
5399,9582,2008,1,6,7,1510.0,1455,1807.0,1755,WN,29,N327SW,117.0,120.0,103.0,12.0,15.0,HOU,TPA,781,0,7.58252427184466,Yes
5400,9583,2008,1,6,7,1926.0,1855,2221.0,2155,WN,45,N366SW,115.0,120.0,103.0,26.0,31.0,HOU,TPA,781,0,7.58252427184466,Yes
5401,9588,2008,1,6,7,1700.0,1630,1816.0,1755,WN,3915,N521SW,76.0,85.0,62.0,21.0,30.0,HOU,TUL,453,0,7.306451612903226,Yes
5402,9591,2008,1,6,7,1227.0,1210,1338.0,1310,WN,30,N719SW,71.0,60.0,52.0,28.0,17.0,HRL,HOU,276,0,5.3076923076923075,Yes
5403,9592,2008,1,6,7,1358.0,1340,1456.0,1440,WN,36,N308SA,58.0,60.0,48.0,16.0,18.0,HRL,HOU,276,0,5.75,Yes
5404,9593,2008,1,6,7,1551.0,1540,1650.0,1640,WN,44,N680AA,59.0,60.0,50.0,10.0,11.0,HRL,HOU,276,0,5.52,Yes
5405,9594,2008,1,6,7,1727.0,1710,1832.0,1810,WN,50,N520SW,65.0,60.0,52.0,22.0,17.0,HRL,HOU,276,0,5.3076923076923075,Yes
5406,9596,2008,1,6,7,2055.0,2045,2147.0,2140,WN,64,N421LV,52.0,55.0,42.0,7.0,10.0,HRL,HOU,276,0,6.571428571428571,Yes
5407,9600,2008,1,6,7,1513.0,1450,1703.0,1710,WN,1491,N637SW,110.0,140.0,98.0,-7.0,23.0,IAD,MCO,758,0,7.73469387755102,No
5408,9602,2008,1,6,7,1246.0,1220,1355.0,1320,WN,821,N676SW,129.0,120.0,102.0,35.0,26.0,IAD,MDW,577,0,5.6568627450980395,Yes
5409,9603,2008,1,6,7,2134.0,2100,2220.0,2200,WN,999,N327SW,106.0,120.0,91.0,20.0,34.0,IAD,MDW,577,0,6.34065934065934,Yes
5410,9605,2008,1,6,7,1517.0,1505,1626.0,1605,WN,1662,N718SW,129.0,120.0,110.0,21.0,12.0,IAD,MDW,577,0,5.245454545454545,Yes
5411,9606,2008,1,6,7,937.0,930,1033.0,1030,WN,2019,N333SW,116.0,120.0,103.0,3.0,7.0,IAD,MDW,577,0,5.601941747572815,Yes
5412,9614,2008,1,6,7,1636.0,1620,1704.0,1655,WN,810,N351SW,88.0,95.0,76.0,9.0,16.0,IND,MCI,451,0,5.934210526315789,Yes
5413,9616,2008,1,6,7,1526.0,1510,1723.0,1725,WN,1333,N652SW,117.0,135.0,108.0,-2.0,16.0,IND,MCO,828,0,7.666666666666667,No
5414,9620,2008,1,6,7,1435.0,1425,1633.0,1625,WN,675,N704SW,238.0,240.0,224.0,8.0,10.0,IND,PHX,1489,0,6.647321428571429,Yes
5415,9623,2008,1,6,7,1338.0,1325,1438.0,1435,WN,54,N627SW,60.0,70.0,50.0,3.0,13.0,ISP,BWI,220,0,4.4,Yes
5416,9626,2008,1,6,7,1848.0,1840,1950.0,1950,WN,717,N427WN,62.0,70.0,49.0,0.0,8.0,ISP,BWI,220,0,4.489795918367347,No
5417,9629,2008,1,6,7,1504.0,1455,1608.0,1605,WN,2553,N660SW,64.0,70.0,49.0,3.0,9.0,ISP,BWI,220,0,4.489795918367347,Yes
5418,9630,2008,1,6,7,1303.0,1255,1542.0,1610,WN,188,N790SW,159.0,195.0,145.0,-28.0,8.0,ISP,FLL,1093,0,7.537931034482758,No
5419,9631,2008,1,6,7,2022.0,1925,2253.0,2235,WN,1754,N422WN,151.0,190.0,141.0,18.0,57.0,ISP,FLL,1093,0,7.75177304964539,Yes
5420,9634,2008,1,6,7,2008.0,1945,2221.0,2230,WN,362,N790SW,133.0,165.0,122.0,-9.0,23.0,ISP,MCO,972,0,7.967213114754099,No
5421,9636,2008,1,6,7,716.0,710,951.0,1000,WN,1112,N465WN,155.0,170.0,135.0,-9.0,6.0,ISP,MCO,972,0,7.2,No
5422,9637,2008,1,6,7,1311.0,1300,1533.0,1550,WN,1397,N442WN,142.0,170.0,127.0,-17.0,11.0,ISP,MCO,972,0,7.653543307086614,No
5423,9638,2008,1,6,7,1520.0,1430,1744.0,1720,WN,3398,N222WN,144.0,170.0,125.0,24.0,50.0,ISP,MCO,972,0,7.776,Yes
5424,9639,2008,1,6,7,1625.0,1555,1849.0,1845,WN,3480,N741SA,144.0,170.0,127.0,4.0,30.0,ISP,MCO,972,0,7.653543307086614,Yes
5425,9641,2008,1,6,7,1710.0,1650,1824.0,1815,WN,422,N278WN,134.0,145.0,123.0,9.0,20.0,ISP,MDW,765,0,6.219512195121951,Yes
5426,9643,2008,1,6,7,1403.0,1355,1515.0,1520,WN,2871,N444WN,132.0,145.0,121.0,-5.0,8.0,ISP,MDW,765,0,6.322314049586777,No
5427,9644,2008,1,6,7,1244.0,1230,1520.0,1530,WN,1056,N600WN,156.0,180.0,143.0,-10.0,14.0,ISP,PBI,1052,0,7.356643356643357,No
5428,9645,2008,1,6,7,1742.0,1725,2014.0,2030,WN,2175,N286WN,152.0,185.0,135.0,-16.0,17.0,ISP,PBI,1052,0,7.792592592592593,No
5429,9648,2008,1,6,7,1220.0,1210,1459.0,1510,WN,867,N743SW,159.0,180.0,146.0,-11.0,10.0,ISP,TPA,1034,0,7.082191780821918,No
5430,9649,2008,1,6,7,1531.0,1510,1801.0,1810,WN,3858,N207WN,150.0,180.0,139.0,-9.0,21.0,ISP,TPA,1034,0,7.438848920863309,No
5431,9652,2008,1,6,7,1455.0,1435,1803.0,1745,WN,3244,N788SA,128.0,130.0,120.0,18.0,20.0,JAN,BWI,888,0,7.4,Yes
5432,9656,2008,1,6,7,1953.0,1940,2105.0,2100,WN,3154,N482WN,72.0,80.0,57.0,5.0,13.0,JAN,HOU,359,0,6.298245614035087,Yes
5433,9658,2008,1,6,7,1931.0,1850,2115.0,2045,WN,205,N752SW,104.0,115.0,90.0,30.0,41.0,JAN,MDW,666,0,7.4,Yes
5434,9660,2008,1,6,7,932.0,925,950.0,940,WN,3430,N902WN,78.0,75.0,60.0,10.0,7.0,JAX,BHM,365,0,6.083333333333333,Yes
5435,9666,2008,1,6,7,2017.0,2010,2200.0,2155,WN,3504,N408WN,103.0,105.0,90.0,5.0,7.0,JAX,BWI,663,0,7.366666666666666,Yes
5436,9671,2008,1,6,7,658.0,645,802.0,755,WN,2189,N453WN,64.0,70.0,52.0,7.0,13.0,JAX,FLL,318,0,6.115384615384615,Yes
5437,9673,2008,1,6,7,1741.0,1735,1847.0,1905,WN,54,N627SW,126.0,150.0,112.0,-18.0,6.0,JAX,HOU,816,0,7.285714285714286,No
5438,9677,2008,1,6,7,1730.0,1650,1957.0,1905,WN,23,N369SW,147.0,135.0,130.0,52.0,40.0,JAX,PHL,742,0,5.707692307692308,Yes
5439,9682,2008,1,6,7,1506.0,1445,1736.0,1710,WN,500,N628SW,90.0,85.0,73.0,26.0,21.0,LAS,ABQ,487,0,6.671232876712328,Yes
5440,9684,2008,1,6,7,2229.0,2125,49.0,2345,WN,890,N753SW,80.0,80.0,60.0,64.0,64.0,LAS,ABQ,487,0,8.116666666666667,Yes
5441,9686,2008,1,6,7,1243.0,1230,1522.0,1500,WN,1867,N371SW,99.0,90.0,65.0,22.0,13.0,LAS,ABQ,487,0,7.492307692307692,Yes
5442,9687,2008,1,6,7,1633.0,1600,1900.0,1825,WN,1925,N506SW,87.0,85.0,63.0,35.0,33.0,LAS,ABQ,487,0,7.73015873015873,Yes
5443,9688,2008,1,6,7,2028.0,1915,2242.0,2140,WN,2457,N634SW,74.0,85.0,61.0,62.0,73.0,LAS,ABQ,487,0,7.983606557377049,Yes
5444,9689,2008,1,6,7,1735.0,1655,105.0,30,WN,302,N475WN,270.0,275.0,241.0,35.0,40.0,LAS,ALB,2237,0,9.282157676348548,Yes
5445,9690,2008,1,6,7,1203.0,1155,1617.0,1555,WN,1079,N728SW,134.0,120.0,89.0,22.0,8.0,LAS,AMA,758,0,8.51685393258427,Yes
5446,9691,2008,1,6,7,1300.0,1240,1730.0,1720,WN,155,N228WN,150.0,160.0,127.0,10.0,20.0,LAS,AUS,1090,0,8.582677165354331,Yes
5447,9692,2008,1,6,7,920.0,850,1350.0,1330,WN,233,N641SW,150.0,160.0,134.0,20.0,30.0,LAS,AUS,1090,0,8.134328358208956,Yes
5448,9693,2008,1,6,7,2140.0,2015,207.0,50,WN,2021,N246LV,147.0,155.0,127.0,77.0,85.0,LAS,AUS,1090,0,8.582677165354331,Yes
5449,9694,2008,1,6,7,1708.0,1640,50.0,25,WN,1018,N447WN,282.0,285.0,246.0,25.0,28.0,LAS,BDL,2298,0,9.341463414634147,Yes
5450,9697,2008,1,6,7,1256.0,1240,1830.0,1810,WN,419,N487WN,214.0,210.0,179.0,20.0,16.0,LAS,BNA,1588,0,8.871508379888269,Yes
5451,9698,2008,1,6,7,1506.0,1440,2021.0,2010,WN,2032,N551WN,195.0,210.0,178.0,11.0,26.0,LAS,BNA,1588,0,8.92134831460674,Yes
5452,9699,2008,1,6,7,2020.0,1930,128.0,55,WN,3940,N496WN,188.0,205.0,175.0,33.0,50.0,LAS,BNA,1588,0,9.074285714285715,Yes
5453,9701,2008,1,6,7,1608.0,1535,1850.0,1825,WN,538,N352SW,102.0,110.0,80.0,25.0,33.0,LAS,BOI,520,0,6.5,Yes
5454,9702,2008,1,6,7,1740.0,1715,47.0,25,WN,2383,N218WN,247.0,250.0,215.0,22.0,25.0,LAS,BUF,1987,0,9.241860465116279,Yes
5455,9703,2008,1,6,7,833.0,825,928.0,925,WN,136,N622SW,55.0,60.0,46.0,3.0,8.0,LAS,BUR,223,0,4.8478260869565215,Yes
5456,9704,2008,1,6,7,2043.0,2015,2149.0,2115,WN,219,N757LV,66.0,60.0,55.0,34.0,28.0,LAS,BUR,223,0,4.054545454545455,Yes
5457,9705,2008,1,6,7,1827.0,1740,1940.0,1840,WN,391,N241WN,73.0,60.0,50.0,60.0,47.0,LAS,BUR,223,0,4.46,Yes
5458,9707,2008,1,6,7,2246.0,2055,2353.0,2155,WN,815,N432WN,67.0,60.0,52.0,118.0,111.0,LAS,BUR,223,0,4.288461538461538,Yes
5459,9708,2008,1,6,7,1919.0,1910,2022.0,2010,WN,1072,N785SW,63.0,60.0,50.0,12.0,9.0,LAS,BUR,223,0,4.46,Yes
5460,9710,2008,1,6,7,1101.0,1050,1212.0,1155,WN,1586,N318SW,71.0,65.0,51.0,17.0,11.0,LAS,BUR,223,0,4.372549019607843,Yes
5461,9711,2008,1,6,7,1305.0,1250,1420.0,1355,WN,1838,N506SW,75.0,65.0,52.0,25.0,15.0,LAS,BUR,223,0,4.288461538461538,Yes
5462,9714,2008,1,6,7,1245.0,1220,1412.0,1325,WN,2874,N388SW,87.0,65.0,53.0,47.0,25.0,LAS,BUR,223,0,4.2075471698113205,Yes
5463,9715,2008,1,6,7,1512.0,1455,1613.0,1555,WN,3237,N716SW,61.0,60.0,46.0,18.0,17.0,LAS,BUR,223,0,4.8478260869565215,Yes
5464,9717,2008,1,6,7,1828.0,1730,139.0,50,WN,2632,N774SW,251.0,260.0,224.0,49.0,58.0,LAS,BWI,2106,0,9.401785714285714,Yes
5465,9720,2008,1,6,7,1945.0,1740,203.0,30,WN,564,N711HK,198.0,230.0,186.0,93.0,125.0,LAS,CMH,1772,0,9.526881720430108,Yes
5466,9721,2008,1,6,7,1216.0,1200,1916.0,1850,WN,991,N469WN,240.0,230.0,198.0,26.0,16.0,LAS,CMH,1772,0,8.94949494949495,Yes
5467,9724,2008,1,6,7,2210.0,2115,50.0,5,WN,632,N419WN,100.0,110.0,78.0,45.0,55.0,LAS,DEN,629,0,8.064102564102564,Yes
5468,9726,2008,1,6,7,2136.0,1955,21.0,2245,WN,908,N610WN,105.0,110.0,80.0,96.0,101.0,LAS,DEN,629,0,7.8625,Yes
5469,9727,2008,1,6,7,1452.0,1425,1746.0,1720,WN,1582,N394SW,114.0,115.0,82.0,26.0,27.0,LAS,DEN,629,0,7.670731707317073,Yes
5470,9728,2008,1,6,7,1640.0,1600,1936.0,1900,WN,2907,N669SW,116.0,120.0,83.0,36.0,40.0,LAS,DEN,629,0,7.578313253012048,Yes
5471,9729,2008,1,6,7,1827.0,1710,2104.0,1945,WN,2192,N682SW,97.0,95.0,71.0,79.0,77.0,LAS,ELP,584,0,8.225352112676056,Yes
5472,9730,2008,1,6,7,1054.0,1040,1327.0,1320,WN,2280,N619SW,93.0,100.0,77.0,7.0,14.0,LAS,ELP,584,0,7.584415584415584,Yes
5473,9731,2008,1,6,7,1131.0,1050,1345.0,1325,WN,1866,N497WN,134.0,155.0,119.0,20.0,41.0,LAS,GEG,806,0,6.773109243697479,Yes
5474,9732,2008,1,6,7,1647.0,1620,1903.0,1850,WN,2803,N756SA,136.0,150.0,117.0,13.0,27.0,LAS,GEG,806,0,6.888888888888889,Yes
5475,9733,2008,1,6,7,1815.0,1735,2302.0,2230,WN,719,N255WN,167.0,175.0,144.0,32.0,40.0,LAS,HOU,1235,0,8.57638888888889,Yes
5476,9734,2008,1,6,7,1150.0,1140,1701.0,1640,WN,1776,N252WN,191.0,180.0,152.0,21.0,10.0,LAS,HOU,1235,0,8.125,Yes
5477,9736,2008,1,6,7,2111.0,2010,157.0,55,WN,3746,N497WN,166.0,165.0,151.0,62.0,61.0,LAS,HOU,1235,0,8.178807947019868,Yes
5478,9737,2008,1,6,7,1536.0,1525,2241.0,2245,WN,1027,N244WN,245.0,260.0,224.0,-4.0,11.0,LAS,IAD,2066,0,9.223214285714286,No
5479,9738,2008,1,6,7,1920.0,1820,135.0,55,WN,1924,N705SW,195.0,215.0,177.0,40.0,60.0,LAS,IND,1591,0,8.98870056497175,Yes
5480,9739,2008,1,6,7,1100.0,1050,1720.0,1725,WN,3920,N236WN,200.0,215.0,173.0,-5.0,10.0,LAS,IND,1591,0,9.196531791907514,No
5481,9740,2008,1,6,7,1557.0,1510,2319.0,2255,WN,3144,N298WN,262.0,285.0,248.0,24.0,47.0,LAS,ISP,2283,0,9.205645161290322,Yes
5482,9741,2008,1,6,7,1808.0,1715,1923.0,1820,WN,82,N246LV,75.0,65.0,46.0,63.0,53.0,LAS,LAX,236,0,5.130434782608695,Yes
5483,9742,2008,1,6,7,2306.0,2150,22.0,2255,WN,135,N763SW,76.0,65.0,58.0,87.0,76.0,LAS,LAX,236,0,4.068965517241379,Yes
5484,9743,2008,1,6,7,1924.0,1825,2042.0,1930,WN,317,N665WN,78.0,65.0,50.0,72.0,59.0,LAS,LAX,236,0,4.72,Yes
5485,9744,2008,1,6,7,1507.0,1455,1610.0,1600,WN,354,N630WN,63.0,65.0,45.0,10.0,12.0,LAS,LAX,236,0,5.2444444444444445,Yes
5486,9747,2008,1,6,7,1540.0,1525,1645.0,1630,WN,1061,N260WN,65.0,65.0,44.0,15.0,15.0,LAS,LAX,236,0,5.363636363636363,Yes
5487,9750,2008,1,6,7,2031.0,2005,2242.0,2115,WN,2367,N619SW,131.0,70.0,84.0,87.0,26.0,LAS,LAX,236,0,2.8095238095238093,Yes
5488,9751,2008,1,6,7,2354.0,2120,57.0,2225,WN,2896,N665WN,63.0,65.0,48.0,152.0,154.0,LAS,LAX,236,0,4.916666666666667,Yes
5489,9752,2008,1,6,7,1038.0,1025,1148.0,1135,WN,3655,N225WN,70.0,70.0,48.0,13.0,13.0,LAS,LAX,236,0,4.916666666666667,Yes
5490,9753,2008,1,6,7,1623.0,1420,1735.0,1525,WN,3917,N304SW,72.0,65.0,47.0,130.0,123.0,LAS,LAX,236,0,5.0212765957446805,Yes
5491,9754,2008,1,6,7,1132.0,1100,1519.0,1500,WN,2382,N212WN,107.0,120.0,90.0,19.0,32.0,LAS,LBB,775,0,8.61111111111111,Yes
5492,9756,2008,1,6,7,1200.0,1110,1617.0,1510,WN,43,N330SW,137.0,120.0,100.0,67.0,50.0,LAS,MAF,796,0,7.96,Yes
5493,9757,2008,1,6,7,1226.0,1210,1729.0,1700,WN,213,N509SW,183.0,170.0,133.0,29.0,16.0,LAS,MCI,1140,0,8.571428571428571,Yes
5494,9758,2008,1,6,7,2014.0,2005,33.0,50,WN,411,N799SW,139.0,165.0,128.0,-17.0,9.0,LAS,MCI,1140,0,8.90625,No
5495,9759,2008,1,6,7,2004.0,1905,28.0,2350,WN,1004,N781WN,144.0,165.0,128.0,38.0,59.0,LAS,MCI,1140,0,8.90625,Yes
5496,9760,2008,1,6,7,1545.0,1510,2014.0,2000,WN,1405,N484WN,149.0,170.0,130.0,14.0,35.0,LAS,MCI,1140,0,8.76923076923077,Yes
5497,9763,2008,1,6,7,1621.0,1300,2331.0,2025,WN,380,N254WN,250.0,265.0,235.0,186.0,201.0,LAS,MCO,2039,0,8.676595744680851,Yes
5498,9764,2008,1,6,7,1526.0,1500,2036.0,2030,WN,74,N795SW,190.0,210.0,169.0,6.0,26.0,LAS,MDW,1521,0,9.0,Yes
5499,9766,2008,1,6,7,1110.0,1050,1630.0,1620,WN,335,N229WN,200.0,210.0,177.0,10.0,20.0,LAS,MDW,1521,0,8.59322033898305,Yes
5500,9767,2008,1,6,7,1509.0,1415,2021.0,1945,WN,396,N245WN,192.0,210.0,175.0,36.0,54.0,LAS,MDW,1521,0,8.691428571428572,Yes
5501,9768,2008,1,6,7,1157.0,1145,1725.0,1720,WN,693,N280WN,208.0,215.0,172.0,5.0,12.0,LAS,MDW,1521,0,8.843023255813954,Yes
5502,9769,2008,1,6,7,951.0,935,1459.0,1505,WN,830,N408WN,188.0,210.0,165.0,-6.0,16.0,LAS,MDW,1521,0,9.218181818181819,No
5503,9770,2008,1,6,7,1837.0,1700,2347.0,2230,WN,1865,N409WN,190.0,210.0,170.0,77.0,97.0,LAS,MDW,1521,0,8.947058823529412,Yes
5504,9771,2008,1,6,7,1938.0,1845,43.0,5,WN,2025,N256WN,185.0,200.0,168.0,38.0,53.0,LAS,MDW,1521,0,9.053571428571429,Yes
5505,9772,2008,1,6,7,1902.0,1815,6.0,2335,WN,2450,N453WN,184.0,200.0,168.0,31.0,47.0,LAS,MDW,1521,0,9.053571428571429,Yes
5506,9773,2008,1,6,7,2000.0,1930,103.0,50,WN,2794,N295WN,183.0,200.0,171.0,13.0,30.0,LAS,MDW,1521,0,8.894736842105264,Yes
5507,9774,2008,1,6,7,1356.0,1310,1907.0,1845,WN,3232,N438WN,191.0,215.0,173.0,22.0,46.0,LAS,MDW,1521,0,8.791907514450868,Yes
5508,9775,2008,1,6,7,1709.0,1645,100.0,35,WN,767,N416WN,291.0,290.0,255.0,25.0,24.0,LAS,MHT,2356,0,9.239215686274509,Yes
5509,9777,2008,1,6,7,1914.0,1825,19.0,2340,WN,3327,N735SA,185.0,195.0,172.0,39.0,49.0,LAS,MSY,1501,0,8.726744186046512,Yes
5510,9780,2008,1,6,7,1352.0,1345,1520.0,1520,WN,127,N431WN,88.0,95.0,74.0,0.0,7.0,LAS,OAK,407,0,5.5,No
5511,9781,2008,1,6,7,1750.0,1740,1928.0,1915,WN,223,N439WN,98.0,95.0,75.0,13.0,10.0,LAS,OAK,407,0,5.426666666666667,Yes
5512,9782,2008,1,6,7,1223.0,1205,1424.0,1345,WN,237,N434WN,121.0,100.0,77.0,39.0,18.0,LAS,OAK,407,0,5.285714285714286,Yes
5513,9783,2008,1,6,7,1537.0,1505,1713.0,1635,WN,280,N708SA,96.0,90.0,78.0,38.0,32.0,LAS,OAK,407,0,5.217948717948718,Yes
5514,9785,2008,1,6,7,2146.0,2125,2321.0,2255,WN,900,N686SW,95.0,90.0,77.0,26.0,21.0,LAS,OAK,407,0,5.285714285714286,Yes
5515,9786,2008,1,6,7,1954.0,1900,2124.0,2030,WN,962,N509SW,90.0,90.0,70.0,54.0,54.0,LAS,OAK,407,0,5.814285714285714,Yes
5516,9789,2008,1,6,7,2227.0,2155,2354.0,2325,WN,1950,N252WN,87.0,90.0,69.0,29.0,32.0,LAS,OAK,407,0,5.898550724637682,Yes
5517,9790,2008,1,6,7,2212.0,2020,2347.0,2150,WN,3135,N388SW,95.0,90.0,70.0,117.0,112.0,LAS,OAK,407,0,5.814285714285714,Yes
5518,9793,2008,1,6,7,1623.0,1315,2046.0,1755,WN,479,N738CB,143.0,160.0,127.0,171.0,188.0,LAS,OMA,1099,0,8.653543307086615,Yes
5519,9794,2008,1,6,7,1935.0,1920,2359.0,2355,WN,875,N743SW,144.0,155.0,126.0,4.0,15.0,LAS,OMA,1099,0,8.722222222222221,Yes
5520,9795,2008,1,6,7,949.0,910,1418.0,1350,WN,2111,N304SW,149.0,160.0,128.0,28.0,39.0,LAS,OMA,1099,0,8.5859375,Yes
5521,9796,2008,1,6,7,1653.0,1610,1803.0,1705,WN,187,N307SW,70.0,55.0,37.0,58.0,43.0,LAS,ONT,197,0,5.324324324324325,Yes
5522,9797,2008,1,6,7,856.0,835,947.0,930,WN,344,N395SW,51.0,55.0,37.0,17.0,21.0,LAS,ONT,197,0,5.324324324324325,Yes
5523,9798,2008,1,6,7,2021.0,1945,2115.0,2040,WN,725,N282WN,54.0,55.0,37.0,35.0,36.0,LAS,ONT,197,0,5.324324324324325,Yes
5524,9799,2008,1,6,7,1451.0,1435,1541.0,1530,WN,872,N249WN,50.0,55.0,36.0,11.0,16.0,LAS,ONT,197,0,5.472222222222222,Yes
5525,9800,2008,1,6,7,1043.0,1030,1141.0,1125,WN,906,N606SW,58.0,55.0,39.0,16.0,13.0,LAS,ONT,197,0,5.051282051282051,Yes
5526,9801,2008,1,6,7,2135.0,2120,2230.0,2210,WN,1493,N685SW,55.0,50.0,39.0,20.0,15.0,LAS,ONT,197,0,5.051282051282051,Yes
5527,9802,2008,1,6,7,1225.0,1215,1349.0,1310,WN,2018,N682SW,84.0,55.0,37.0,39.0,10.0,LAS,ONT,197,0,5.324324324324325,Yes
5528,9803,2008,1,6,7,1836.0,1800,1928.0,1855,WN,2730,N900WN,52.0,55.0,34.0,33.0,36.0,LAS,ONT,197,0,5.794117647058823,Yes
5529,9805,2008,1,6,7,1730.0,1655,55.0,25,WN,156,N764SW,265.0,270.0,234.0,30.0,35.0,LAS,ORF,2155,0,9.209401709401709,Yes
5530,9806,2008,1,6,7,1843.0,1755,2108.0,2015,WN,700,N374SW,145.0,140.0,123.0,53.0,48.0,LAS,PDX,762,0,6.195121951219512,Yes
5531,9809,2008,1,6,7,2104.0,2040,2317.0,2300,WN,2550,N744SW,133.0,140.0,118.0,17.0,24.0,LAS,PDX,762,0,6.4576271186440675,Yes
5532,9811,2008,1,6,7,1931.0,1700,249.0,45,WN,1843,N451WN,258.0,285.0,237.0,124.0,151.0,LAS,PHL,2176,0,9.181434599156118,Yes
5533,9815,2008,1,6,7,1829.0,1810,2033.0,2015,WN,504,N644SW,64.0,65.0,43.0,18.0,19.0,LAS,PHX,256,0,5.953488372093023,Yes
5534,9816,2008,1,6,7,1853.0,1740,2053.0,1950,WN,559,N338SW,60.0,70.0,44.0,63.0,73.0,LAS,PHX,256,0,5.818181818181818,Yes
5535,9819,2008,1,6,7,1139.0,1110,1359.0,1315,WN,781,N622SW,80.0,65.0,47.0,44.0,29.0,LAS,PHX,256,0,5.446808510638298,Yes
5536,9820,2008,1,6,7,1027.0,1005,1231.0,1215,WN,871,N605SW,64.0,70.0,44.0,16.0,22.0,LAS,PHX,256,0,5.818181818181818,Yes
5537,9822,2008,1,6,7,2122.0,2110,2321.0,2310,WN,1403,N633SW,59.0,60.0,45.0,11.0,12.0,LAS,PHX,256,0,5.688888888888889,Yes
5538,9825,2008,1,6,7,1527.0,1450,1737.0,1655,WN,2726,N754SW,70.0,65.0,47.0,42.0,37.0,LAS,PHX,256,0,5.446808510638298,Yes
5539,9826,2008,1,6,7,2015.0,1945,2214.0,2150,WN,2991,N622SW,59.0,65.0,42.0,24.0,30.0,LAS,PHX,256,0,6.095238095238095,Yes
5540,9827,2008,1,6,7,1652.0,1630,1909.0,1845,WN,3517,N902WN,77.0,75.0,46.0,24.0,22.0,LAS,PHX,256,0,5.565217391304348,Yes
5541,9829,2008,1,6,7,1441.0,1415,1655.0,1620,WN,3849,N243WN,74.0,65.0,49.0,35.0,26.0,LAS,PHX,256,0,5.224489795918367,Yes
5542,9830,2008,1,6,7,1811.0,1745,115.0,50,WN,512,N792SW,244.0,245.0,212.0,25.0,26.0,LAS,PIT,1910,0,9.00943396226415,Yes
5543,9831,2008,1,6,7,927.0,915,1607.0,1620,WN,594,N432WN,220.0,245.0,204.0,-13.0,12.0,LAS,PIT,1910,0,9.362745098039216,No
5544,9832,2008,1,6,7,1639.0,1600,21.0,2350,WN,416,N750SA,282.0,290.0,256.0,31.0,39.0,LAS,PVD,2363,0,9.23046875,Yes
5545,9833,2008,1,6,7,1133.0,1120,1850.0,1840,WN,170,N467WN,257.0,260.0,223.0,10.0,13.0,LAS,RDU,2027,0,9.089686098654708,Yes
5546,9834,2008,1,6,7,1819.0,1725,131.0,45,WN,1509,N203WN,252.0,260.0,221.0,46.0,54.0,LAS,RDU,2027,0,9.171945701357465,Yes
5547,9835,2008,1,6,7,1722.0,1630,1849.0,1755,WN,239,N615SW,87.0,85.0,61.0,54.0,52.0,LAS,RNO,345,0,5.655737704918033,Yes
5548,9836,2008,1,6,7,1908.0,1855,2028.0,2015,WN,298,N485WN,80.0,80.0,60.0,13.0,13.0,LAS,RNO,345,0,5.75,Yes
5549,9837,2008,1,6,7,724.0,710,837.0,830,WN,376,N347SW,73.0,80.0,58.0,7.0,14.0,LAS,RNO,345,0,5.948275862068965,Yes
5550,9838,2008,1,6,7,1817.0,1730,1950.0,1850,WN,675,N704SW,93.0,80.0,62.0,60.0,47.0,LAS,RNO,345,0,5.564516129032258,Yes
5551,9839,2008,1,6,7,1637.0,1540,1803.0,1700,WN,709,N274WN,86.0,80.0,62.0,63.0,57.0,LAS,RNO,345,0,5.564516129032258,Yes
5552,9841,2008,1,6,7,2219.0,2200,2337.0,2315,WN,1341,N793SA,78.0,75.0,59.0,22.0,19.0,LAS,RNO,345,0,5.8474576271186445,Yes
